,timestamp,uv,timestamp,gx,gy,gz,timestamp,ax,ay,az,timestamp,light,timestamp,mx,my,mz,mAc,timestamp,pressure
905,50500.0,0.0,50500.0,-0.6714400053024292,2.1363999843597408,-0.4272800087928772,50500.0,-2.541177749633789,0.5742774605751038,-9.430113792419434,50500.0,72.0,50500.0,56.45,-20.39,20.27,ACCURACY_BAD,50500.0,1000.45
906,50600.0,0.0,50600.0,-0.6714400053024292,2.1363999843597408,-0.4272800087928772,50600.0,-2.541177749633789,0.5742774605751038,-9.430113792419434,50600.0,72.0,50600.0,55.07,-23.21,20.03,ACCURACY_BAD,50600.0,1000.46
907,50700.0,0.0,50700.0,1.4039199352264404,0.6103999614715576,0.7324799895286559,50700.0,-2.627319574356079,0.6532405614852905,-9.394222259521484,50700.0,72.0,50700.0,55.07,-23.21,20.03,ACCURACY_BAD,50700.0,1000.46
908,50800.0,0.0,50800.0,1.4039199352264404,0.6103999614715576,0.7324799895286559,50800.0,-2.627319574356079,0.6532405614852905,-9.394222259521484,50800.0,72.0,50800.0,55.73,-21.71,19.85,ACCURACY_BAD,50800.0,1000.46
909,50900.0,0.0,50900.0,-0.6714400053024292,1.2207999229431152,-0.061039999127388,50900.0,-2.589033842086792,0.5455635190010071,-9.3128662109375,50900.0,72.0,50900.0,55.73,-21.71,19.85,ACCURACY_BAD,50900.0,1000.46
910,51000.0,0.0,51000.0,-0.6714400053024292,1.2207999229431152,-0.061039999127388,51000.0,-2.589033842086792,0.5455635190010071,-9.3128662109375,51000.0,72.0,51000.0,55.73,-21.71,19.85,ACCURACY_BAD,51000.0,1000.46
911,51100.0,0.0,51100.0,-0.6714400053024292,1.2207999229431152,-0.061039999127388,51100.0,-2.589033842086792,0.5455635190010071,-9.3128662109375,51100.0,72.0,51100.0,55.73,-23.87,19.79,ACCURACY_BAD,51100.0,1000.46
912,51200.0,0.0,51200.0,0.7324799895286559,-0.488319993019104,-0.6714400053024292,51200.0,-2.5555346012115483,0.6245267391204834,-9.291330337524414,51200.0,72.0,51200.0,55.73,-23.87,19.79,ACCURACY_BAD,51200.0,1000.46
913,51300.0,0.0,51300.0,0.7324799895286559,-0.488319993019104,-0.6714400053024292,51300.0,-2.5555346012115483,0.6245267391204834,-9.291330337524414,51300.0,72.0,51300.0,55.73,-23.87,19.79,ACCURACY_BAD,51300.0,1000.46
914,51400.0,0.0,51400.0,-1.4039199352264404,0.122079998254776,-0.061039999127388,51400.0,-2.5507488250732417,0.5886343717575073,-9.272188186645508,51400.0,73.0,51400.0,56.45,-22.79,20.87,ACCURACY_BAD,51400.0,1000.46
915,51500.0,0.0,51500.0,-1.4039199352264404,0.122079998254776,-0.061039999127388,51500.0,-2.5507488250732417,0.5886343717575073,-9.272188186645508,51500.0,73.0,51500.0,56.45,-22.79,20.87,ACCURACY_BAD,51500.0,1000.48
916,51600.0,0.0,51600.0,-1.4039199352264404,0.122079998254776,-0.061039999127388,51600.0,-2.5507488250732417,0.5886343717575073,-9.272188186645508,51600.0,73.0,51600.0,56.45,-22.79,20.87,ACCURACY_BAD,51600.0,1000.48
917,51700.0,0.0,51700.0,-0.36623999476432795,-1.2207999229431152,-0.36623999476432795,51700.0,-2.4885356426239014,0.5838487148284912,-9.415757179260254,51700.0,73.0,51700.0,56.45,-22.79,20.87,ACCURACY_BAD,51700.0,1000.48
918,51800.0,0.0,51800.0,-0.36623999476432795,-1.2207999229431152,-0.36623999476432795,51800.0,-2.4885356426239014,0.5838487148284912,-9.415757179260254,51800.0,73.0,51800.0,55.73,-23.21,20.03,ACCURACY_BAD,51800.0,1000.48
919,51900.0,0.0,51900.0,-2.746799945831299,1.2818399667739868,-0.244159996509552,51900.0,-2.579463005065918,0.5790630578994751,-9.260223388671877,51900.0,73.0,51900.0,55.73,-23.21,20.03,ACCURACY_BAD,51900.0,1000.48
920,51000.0,0.0,51000.0,-0.6714400053024292,1.2207999229431152,-0.061039999127388,51000.0,-2.589033842086792,0.5455635190010071,-9.3128662109375,51000.0,72.0,51000.0,55.73,-21.71,19.85,ACCURACY_BAD,51000.0,1000.46
921,51100.0,0.0,51100.0,-0.6714400053024292,1.2207999229431152,-0.061039999127388,51100.0,-2.589033842086792,0.5455635190010071,-9.3128662109375,51100.0,72.0,51100.0,55.73,-23.87,19.79,ACCURACY_BAD,51100.0,1000.46
922,51200.0,0.0,51200.0,0.7324799895286559,-0.488319993019104,-0.6714400053024292,51200.0,-2.5555346012115483,0.6245267391204834,-9.291330337524414,51200.0,72.0,51200.0,55.73,-23.87,19.79,ACCURACY_BAD,51200.0,1000.46
923,51300.0,0.0,51300.0,0.7324799895286559,-0.488319993019104,-0.6714400053024292,51300.0,-2.5555346012115483,0.6245267391204834,-9.291330337524414,51300.0,72.0,51300.0,55.73,-23.87,19.79,ACCURACY_BAD,51300.0,1000.46
924,51400.0,0.0,51400.0,-1.4039199352264404,0.122079998254776,-0.061039999127388,51400.0,-2.5507488250732417,0.5886343717575073,-9.272188186645508,51400.0,73.0,51400.0,56.45,-22.79,20.87,ACCURACY_BAD,51400.0,1000.46
925,51500.0,0.0,51500.0,-1.4039199352264404,0.122079998254776,-0.061039999127388,51500.0,-2.5507488250732417,0.5886343717575073,-9.272188186645508,51500.0,73.0,51500.0,56.45,-22.79,20.87,ACCURACY_BAD,51500.0,1000.48
